timestamp,value1,value2
0.0,0.0,10.0
1.0,0.38006697093379394,7.846020250264055
2.0,0.300451706179563,7.132055577185137
3.0,0.6397407159775628,8.59126847399757
4.0,1.3372929164536234,10.823034245780788
5.0,1.9837136209349038,17.24038993427549
6.0,2.71065008132387,23.56597760060538
7.0,4.712092098243508,33.25496825593022
8.0,2.99416020146516,36.187492656010996
9.0,3.7013570399087463,26.526176808641523
10.0,4.356398947354944,35.17931905710606
11.0,5.067454896498854,34.378554175476054
12.0,5.632075588664475,37.63040763833107
13.0,3.2230564340804384,43.59356977866537
14.0,4.423719959759427,45.997744308254525
15.0,6.073394466923948,46.465050689820835
16.0,8.120478596769264,49.790448527363814
17.0,10.247055103075464,74.92355069139641
18.0,11.846774779069287,113.3980561448352
19.0,12.304768848964134,118.38056619641006
20.0,10.89611734322621,126.67122962671732
21.0,11.67476058803415,122.29105626502404
22.0,13.584745087676273,122.36521446431053
23.0,16.46191745408921,168.5400373712959
24.0,15.561913317894582,151.73150208012666
25.0,21.525295923852497,207.8937917795996
26.0,27.59116215648462,207.61600164151753
27.0,30.920945474563087,171.26973424197263
28.0,34.415871560977614,242.8408091067801
29.0,37.05979113422926,257.7285566278457
30.0,38.863373901955775,299.7834194658606
31.0,46.317867777074184,401.1635625290472
32.0,47.456060560875066,373.5171001011162
33.0,55.29180187153682,510.3976010938247
34.0,65.77050668575569,484.4204314872568
35.0,74.79200468823765,554.3196049745969
36.0,78.04234131188466,507.9355583963519
37.0,89.33406622067847,547.718427976553
38.0,89.92635292286153,517.456440595836
39.0,93.92549670492981,529.6357118200037
40.0,103.5187431842323,721.9366338973265
41.0,122.0595986682548,1002.1029629527912
42.0,138.67110644782474,1295.8710529646899
43.0,164.91470422399698,1465.841186923216
44.0,202.93701858747156,1961.4064772179734
45.0,254.67388293208649,2480.860606233797
46.0,332.3154084409025,3359.986821676206
47.0,397.65042128929497,3576.7753519829203
48.0,446.6063973094418,3942.0375407366455
49.0,524.0727105374812,4693.024690627148
50.0,567.9897288270037,4293.5878702590935
51.0,537.0653508525876,2943.0719614747504
52.0,543.0431818963198,3370.6865696890836
53.0,576.5069782661637,3984.0685021918366
54.0,592.4730762940561,4175.196721589529
55.0,602.7255723765481,3698.7923792463216
56.0,627.0836091776513,4062.322871851891
57.0,655.1693820525616,4536.774314574885
58.0,703.6110704000888,5067.968686385229
59.0,740.2249058787968,4651.604021466185
60.0,827.8570793566261,5981.516971035398
61.0,850.3636017642883,5622.2737010675655
62.0,823.5189667658719,3537.6901414950107
63.0,802.9532379350705,3448.053949164343
64.0,778.0858443478774,3624.4315994171834
65.0,806.8238380360333,4475.793319115912
66.0,789.8695740630835,3976.7040895260907
67.0,828.6422113192468,5085.33518752845
68.0,946.6553868349516,7900.713988733655
69.0,1104.0593133364364,9819.305218839505
70.0,1243.412314380657,9626.472659087225
71.0,1358.6535605248189,10408.595030120405
72.0,1436.8800396237007,10869.119260519934
73.0,1569.9720773792046,12597.955989714093
74.0,1671.1119597709555,12625.055973664359
75.0,1844.4871813539548,15897.366557332942
76.0,2002.2799526979554,16633.367095007547
77.0,2508.3562601672484,25654.849318270426
78.0,2983.0140581203336,31089.62588050919
79.0,3351.6774636995515,33269.26131917808
80.0,3961.3761764426213,41267.793464760995
81.0,4000.560745070567,35056.78501839958
82.0,4099.181762394941,33613.684417266995
83.0,4596.091143839966,46876.926117565396
84.0,4875.755749971392,47382.139108267875
85.0,5103.007219363368,48874.09083308582
86.0,5159.1060345011465,45946.26843398251
87.0,5171.852033195747,44167.76090336243
88.0,5056.908351544794,37797.444103799906
89.0,4996.966766803401,37480.60381249164
90.0,5059.040963221026,40925.50358616756
91.0,5240.95410976182,46851.94484586686
92.0,5451.7746242722515,51692.23573138018
93.0,5572.745056757358,52420.5256478149
94.0,5643.073166841233,51196.09940845391
95.0,5793.867112319351,53682.74786460795
96.0,5572.207913423059,42483.4642546441
97.0,5427.913914308565,39310.59240038155
98.0,5215.305175087252,35591.71679250063
99.0,5287.323002269503,41150.834663700334
100.0,5329.422719645212,44562.20521813474
101.0,5228.16963554189,40896.343253321
102.0,5366.076211944316,42404.55328120559
103.0,5329.433629391551,43144.97326944114
104.0,5185.833171355647,35660.32093825691
105.0,5031.027598199423,33332.38563984784
106.0,4741.470931257572,26109.023614071317
107.0,4582.992729892042,26090.841459289113
108.0,4367.230385889075,23044.989096013076
109.0,4328.129936797406,26339.110237292203
110.0,4376.622863154334,32424.689248940023
111.0,4267.903953168613,29616.332368842013
112.0,4120.552274634209,23431.698869004747
113.0,4027.976708981219,24317.274284503983
114.0,3959.388385403125,23487.064994713415
115.0,4215.691648624646,36670.1176124051
116.0,4388.972917666285,39391.11519662438
117.0,5078.362209173173,55466.43291003378
118.0,5141.123951278735,49250.93659960183
119.0,5317.313120205904,49684.43213093796
120.0,5401.145148416922,48097.2396319699
121.0,5527.8197317107415,51309.15632952994
122.0,5591.573995435185,50581.38787876548
123.0,5582.70182834606,49317.05803090213
124.0,5617.33775766008,49000.88524141288
125.0,5504.673700150595,44265.82021396409
126.0,5481.862846858446,45156.027941831664
127.0,5177.20118572991,34612.428437837174
128.0,5132.781029887593,38789.17776432137
129.0,5416.236877628681,50970.732952769424
130.0,5433.996285682103,47933.853303919524
131.0,5302.708583395357,39120.20393535176
132.0,5267.92436813843,40222.30245800898
133.0,5059.248930190638,37197.44444978061
134.0,5160.0422112960205,44568.81760838242
135.0,5098.138998049649,39001.61264423913
136.0,4786.372927489296,28323.999686280556
137.0,4812.975843554558,34981.58055019836
138.0,4741.304849924391,33481.681967628945
139.0,4640.634533583937,30168.04547469332
140.0,4543.136279426747,29929.17111010691
141.0,4307.14617557624,26066.419599643756
142.0,4285.819836753527,27803.207227176837
143.0,4240.849924367296,28205.08827828181
144.0,4304.003988561038,32231.913165119484
145.0,4568.019271906881,39891.085739440685
146.0,4314.766403973319,28658.210385579172
147.0,4187.214792150857,25725.313313759263
148.0,4100.294925337934,23079.20364579843
149.0,4244.903159129099,34976.76737514806
150.0,4231.031958483743,29832.878537871362
151.0,4365.173142560779,34617.47180641735
152.0,4445.808072483929,35369.11445519204
153.0,4835.194899406639,47615.754929530674
154.0,4902.327707869218,44828.20372061829
155.0,5302.510100349156,52072.93289647343
156.0,5100.421476861457,41516.617518390136
157.0,4922.418277064103,36395.803217967434
158.0,5089.112534959146,44934.112570388956
159.0,5577.543413691219,58763.23798697462
160.0,5718.069457941655,59415.59238013862
161.0,5878.123790800435,58884.08823357145
162.0,5921.823812892242,57072.627819866524
163.0,5876.896879336182,52753.39454794139
164.0,5774.400850122439,48325.35563999829
165.0,5593.69971909792,41614.11704952254
166.0,5393.879342191966,40052.74279764214
167.0,5310.002429730772,38607.09217595088
168.0,5571.03904883157,51821.61967063418
169.0,5691.199586658718,52710.297427698395
170.0,5741.155800759708,50694.78948036335
171.0,6188.9793853058845,65234.27967871882
172.0,6450.272623610505,67873.99027839577
173.0,5948.630412781215,46686.37213478355
174.0,5802.689127051422,45904.819973681435
175.0,5806.855611521637,49833.9752565075
176.0,5770.271834357314,47800.96096454455
177.0,5749.342505402268,46952.92544911602
178.0,5241.409769341948,30367.440056824347
179.0,5127.347820277227,32075.446874825826
180.0,5169.926481244496,40354.65620698226
181.0,5282.460254808401,45072.684175529794
182.0,5348.302843119165,45973.322248499746
183.0,5798.35052890699,59266.69328202281
184.0,5812.238212045101,54584.45881187582
185.0,5766.617571376115,50982.0530990656
186.0,5646.905349614312,47371.41083010999
187.0,5463.040773403226,40878.7987784954
188.0,5515.6647905051195,43829.83787320729
189.0,5668.1353610981105,50820.174750431106
190.0,5890.014430601613,55582.52009909719
191.0,6032.056316599258,57723.16185629581
192.0,5966.6104693411635,54956.265149163046
193.0,6212.480791623527,63238.53596111938
194.0,6248.23908662101,61542.74942133848
195.0,6304.760243823069,62646.36704957556
196.0,6247.1162161593065,59378.64111051087
197.0,6453.606377557308,65840.99423423481
198.0,6309.698970430654,56971.03180755174
199.0,6176.670469840297,55166.51067777076
200.0,5739.560180040586,37716.63665529646
201.0,5750.753592685506,45850.234326805556
202.0,6042.07132861822,61141.06011955032
203.0,5900.514457680839,51275.97777463812
204.0,6160.76720563608,61472.72232112799
205.0,6145.70444980667,55083.51124900849
206.0,5701.498503147144,40553.0789842142
207.0,5620.786353200619,40103.94821948204
208.0,5667.12037125468,48739.39123554701
209.0,5955.6851225723685,61315.9240285276
210.0,5658.463308437624,46445.60320228825
211.0,5557.622340482495,45831.94926074438
212.0,5371.504806816185,40671.12970708943
213.0,5299.63171358898,39700.452949940896
214.0,5386.282466733772,45734.11180051731
215.0,5237.202477357718,40244.00468571378
216.0,5410.342342891852,48355.63146404103
217.0,5503.825689072646,49027.21566146466
218.0,5701.395499283639,52346.5648981387
219.0,5698.760312221906,48058.59808659528
220.0,5678.216134719494,45547.89814322627
221.0,5473.718523332602,41351.53431831373
222.0,5309.1134840906125,36926.85923318991
223.0,5348.749954185088,42797.71619743624
224.0,5507.118144964308,47255.373561748755
225.0,5487.814380623108,46459.334708075585
226.0,5676.675560259949,54984.12826998101
227.0,5784.817529831554,53106.93214091941
228.0,5683.312539182501,46532.44324857813
229.0,5563.5809061095015,42765.481626607914
230.0,5469.798264223762,39838.44770738173
231.0,5565.647692259585,49116.99690908847
232.0,5303.756528631825,40396.25125226736
233.0,5334.666744336621,41572.77340691908
234.0,5404.427314941979,43308.33805251176
235.0,5213.276676659498,38527.003546867745
236.0,5183.487614881041,41400.64269546431
237.0,5165.003547880114,39412.73677362359
238.0,5311.534329974242,46668.91839425698
239.0,5207.538666673804,41166.60518347537
240.0,5182.411723499406,41314.13560615768
241.0,5365.097648302102,47889.299724878074
242.0,5366.040073447703,45531.93537156675
243.0,5747.1466931558125,58365.8366179048
244.0,6155.371558904541,67559.3721375412
245.0,6256.797555081113,65171.10748687325
246.0,6079.404926012858,53937.94185784581
247.0,6017.529338156421,51548.96293506744
248.0,6315.68838514342,64029.6405377084
249.0,6280.176385948782,59426.6932126941
250.0,5939.644619349107,43233.55446212778
251.0,5857.200276596322,42605.04409021209
252.0,5809.165341281574,44413.61651405622
253.0,5749.260515400216,46224.40380341871
254.0,5948.469743974791,55166.44161372399
255.0,5506.159416707788,37299.068680457065
256.0,5467.823041903839,41628.68923737031
257.0,5386.167105434104,39853.91332627802
258.0,5442.0959871871,43840.34234903705
259.0,5444.705263164602,46247.61377360706
260.0,5556.893884443403,49401.1455784288
261.0,6039.184357296233,64691.508785236976
262.0,6034.635294807442,58829.35010462039
263.0,6095.268200107927,60470.79930705473
264.0,5880.147034687965,50321.06895490699
265.0,5557.471331732424,38897.1281624289
266.0,5790.214861362732,54079.872725214576
267.0,5745.516129476211,49932.81810926066
268.0,5920.391595837433,55580.48037378001
269.0,5701.0986026517985,47145.07116696158
270.0,5652.391436203762,46668.6262853357
271.0,5336.714240064677,36834.739496679096
272.0,5054.120208065756,28794.90620703172
273.0,5200.400722562171,44178.04858194882
274.0,5373.612791821543,49058.59017545297
275.0,5361.877461178246,47015.57516002416
276.0,5031.250247690687,31288.633497463772
277.0,4960.47190693431,33223.486646851976
278.0,4897.024597642738,33401.378093558
279.0,4757.340948283562,30185.478349189056
