Thv,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.020055555555555556,0.0,0.0,0.0,0.0,0.04723,0.03,0.06,0.0,0.0,0.0,3.0566735313314894,2.800815350685006,3.2758248050886962,3.05667353133149,2.8008153506850055,3.2758248050886962,0.0,0.0,0.0,153.03185000000005,139.1175,165.015,153.03185000000002,139.1175,165.015,69.69816000000002,62.01,75.865
0.020055555555555556,0.02,0.0,0.0,0.0,0.05007999999999999,0.03,0.06,0.0,0.0,0.0,3.0828685633108592,2.7714982747733905,3.312094196304789,3.082868563310859,2.771498274773391,3.312094196304789,0.0,0.0,0.0,152.05045,137.465,165.2375,152.05045,137.465,165.2375,68.43254,59.155,76.0225
0.020055555555555556,0.04,0.0,0.0,0.0,0.04469000000000001,0.03,0.06,0.0,0.0,0.0,3.0253358715341796,2.781653966945516,3.2606416472918,3.02533587153418,2.781653966945516,3.2606416472918,0.0,0.0,0.0,143.57933000000003,130.4625,156.1625,143.57933000000003,130.46249999999998,156.1625,64.92826000000001,57.394999999999996,71.42750000000001
0.020055555555555556,0.06,0.0,0.0,0.0,0.05087,0.04,0.06,0.0,0.0,0.0,3.122433918859913,2.825509103066511,3.3955763807765362,3.1224339188599135,2.825509103066511,3.3955763807765362,0.0,0.0,0.0,134.30456000000004,123.0875,144.54749999999999,134.30456,123.08749999999999,144.5475,61.24845,53.822500000000005,66.975
0.020055555555555556,0.08,0.0,0.0,0.0,0.04608,0.03,0.06,0.0001,0.0,0.0,2.971510220321906,2.622633715206527,3.253192283351796,2.9715102203219055,2.622633715206527,3.2531922833517957,0.0,0.0,0.0,116.19214,105.9675,125.5075,116.19214000000001,105.9675,125.5075,52.903549999999996,46.557500000000005,58.3475
0.020055555555555556,0.1,0.0,0.0,0.0,0.04078999999999999,0.03,0.05,0.0004,0.0,0.0,2.900447936806473,2.534767937006347,3.2081467192998603,2.900447936806473,2.534767937006347,3.2081467192998603,0.0,0.0,0.0,100.6801,91.87,109.0975,100.68010000000001,91.87,109.09750000000001,46.72154999999999,41.9775,50.8925
0.020055555555555556,0.12,0.0,0.0,0.0,0.039319999999999994,0.03,0.05,0.0006000000000000001,0.0,0.0,2.8017267814081146,2.3854225898600503,3.09065251712427,2.801726781408114,2.3854225898600503,3.09065251712427,0.0,0.0,0.0,84.61667000000001,76.4975,91.6725,84.61667,76.4975,91.6725,39.30151,34.7275,43.3075
0.020055555555555556,0.14,0.0,0.0,0.0,0.038300000000000015,0.02,0.05,0.0008,0.0,0.0,2.828214074340074,2.3076136112398684,3.1018247602024926,2.8282140743400745,2.3076136112398684,3.1018247602024926,0.0,0.0,0.0,73.11608999999999,66.265,79.85249999999999,73.11609,66.265,79.85249999999999,34.351499999999994,30.61,37.685
0.020055555555555556,0.16,0.0,0.0,0.0,0.033870000000000025,0.02,0.04,0.0014000000000000002,0.0,0.0,3.0848320492970704,2.225243169918434,3.0308627710086746,3.0848320492970704,2.225243169918434,3.0308627710086746,0.0,0.0,0.0,63.12315,57.355000000000004,68.235,63.123149999999995,57.355,68.235,30.432589999999998,26.94,33.06
0.020055555555555556,0.18,0.0,0.0,0.0,0.028060000000000026,0.02,0.04,0.001,0.0,0.0,2.4463651561120154,1.971951902342396,2.660655606340233,2.446365156112016,1.971951902342396,2.660655606340233,0.0,0.0,0.0,51.15125999999999,46.504999999999995,55.24,51.15126,46.505,55.24,25.068119999999997,22.42,27.395
