Thv,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.9388888888888889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9670.757727049313,9669.019591611028,9672.337817662423,NaN,NaN,NaN,9428.099785265938,9423.849778639304,9432.609952183613,3650.0,3650.0,3650.0,NaN,NaN,NaN,1826.9026900000003,1770.15,1884.67
0.9388888888888889,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9948.766765789296,9945.41489749834,9952.194516710753,NaN,NaN,NaN,9426.168892841779,9418.77888521577,9433.572511341894,3650.0,3650.0,3650.0,NaN,NaN,NaN,1900.3902400000002,1836.7775000000001,1958.6499999999999
0.9388888888888889,0.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,NaN,NaN,NaN,9416.070300691084,9402.696186276125,9429.55744068799,3650.0,3650.0,3650.0,NaN,NaN,NaN,3536.35133,3527.85,3545.0125000000003
0.9388888888888889,0.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,NaN,NaN,NaN,9401.133354506557,9379.848876286449,9421.39876526425,3650.0,3650.0,3650.0,NaN,NaN,NaN,3616.45363,3613.8075,3619.18
0.9388888888888889,0.08,0.9998999999999999,1.0,1.0,0.9998999999999999,1.0,1.0,0.9998999999999999,1.0,1.0,9999.000172768332,10000.0,10000.0,1.7276833373494966,1.7276833373494966,1.7276833373494966,9370.94053305998,9347.732451200598,9395.284720265745,3649.6353,3650.0,3650.0,3.0,3.0,3.0,3631.1222,3630.0375,3632.7975
0.9388888888888889,0.1,0.9987999999999999,1.0,1.0,0.9987999999999999,1.0,1.0,0.9987999999999999,1.0,1.0,9988.003005182103,10000.0,10000.0,2.636551551487184,1.6143868694938002,3.625494887176327,9332.717518973232,9308.173185615482,9363.045317987804,3645.6257,3650.0,3650.0,4.776190476190476,3.0,5.5,3633.0132099999996,3636.0075,3638.42
0.9388888888888889,0.12,0.9970800000000002,0.99,1.0,0.9972799999999999,1.0,1.0,0.9970800000000002,0.99,1.0,9970.813553006328,9900.175668070804,10000.0,4.859581228645542,2.1782965656813627,4.471460716173537,9265.990162438276,9221.052299766086,9315.048051985448,3639.3570799999993,3613.61,3650.0,5.305137844611529,3.6666666666666665,6.0,3629.47431,3605.585,3640.5525000000002
0.9388888888888889,0.14,0.9917700000000003,0.99,1.0,0.99197,0.99,1.0,0.9917700000000003,0.99,1.0,9917.72544998333,9900.01615776937,10000.0,3.1935674986359475,1.8466078501206842,3.8179176452053696,9160.683913988749,9104.26604841264,9234.628640916308,3619.9985199999996,3613.53,3650.0,4.717321428571428,3.0,6.0,3611.6622699999994,3604.2475,3641.43
0.9388888888888889,0.16,0.9816699999999996,0.97,0.99,0.9828699999999997,0.98,0.99,0.9816699999999996,0.97,0.99,9816.79150824627,9700.18714537996,9900.043428977115,5.006731358359849,2.2532347140613296,5.538038362844882,8991.464565053471,8908.66487991459,9092.148104760654,3583.1834599999993,3540.68,3613.56,4.854380724810833,3.5,6.0,3575.7384,3533.8599999999997,3606.48
0.9388888888888889,0.18,0.9669399999999999,0.96,0.98,0.97054,0.96,0.98,0.96794,0.96,0.98,9671.03951114704,9600.099953979245,9800.064664786918,59.322435904182825,2.738284031771646,7.362365306313906,8786.504600221788,8672.533303780836,8907.450896351183,3529.84752,3504.14,3577.09,19.835873438027697,4.0,6.833333333333333,3523.415470000001,3496.77,3570.525
