timestamp,value1,value2
0.0,0.0,10.0
1.0,0.33548585019691096,7.512308767908203
2.0,0.2932766594708309,8.404033820119862
3.0,0.7757590653079187,6.129158556630238
4.0,0.7908519377491604,6.058897006609344
5.0,1.0096825325645145,7.417638043012362
6.0,0.8080098657177675,7.4615696350407195
7.0,0.8805071151989152,10.6038186137842
8.0,0.22123608089484625,10.106913897495845
9.0,0.39605718010222546,8.442741858851985
10.0,1.211803437977154,8.854908097689004
11.0,0.7125669261850696,6.71766436325847
12.0,0.21273239553009765,5.1024956672592445
13.0,0.25798217808132207,6.507448362487189
14.0,0.3069748944691381,4.502075066682538
15.0,0.4911847400446477,6.704824630702336
16.0,0.32565086225820905,8.196757501983363
17.0,0.3913063460764737,10.537905283184106
18.0,1.2514632498556215,12.084955750929572
19.0,1.6742878469680542,16.731938018572023
20.0,1.862848186169642,23.35928396932194
21.0,1.6369337338349592,18.036420905849756
22.0,2.2242833475715025,21.420985391529026
23.0,1.6463934925617498,19.436681913016656
24.0,2.0564438581857583,26.084718583370304
25.0,1.2183060453121992,27.565302147508465
26.0,0.2208015651554649,26.531425331502238
27.0,0.3207847155354522,19.0327609655932
28.0,0.5249981175213511,17.2568114646648
29.0,0.12806680223918943,19.51616502157422
30.0,0.14895176190993825,15.55094486102479
31.0,0.12986663662621634,16.29842293591506
32.0,-0.6962353874436269,13.727615512183036
32.0,0.0,13.727615512183036
33.0,-0.4243759925033908,13.589597289667243
33.0,0.0,13.589597289667243
34.0,0.4085431346688835,13.455445715271935
35.0,-0.3951693685337053,11.693993061800484
35.0,0.0,11.693993061800484
36.0,0.3212802283125825,10.418900065957862
37.0,0.3883107125414008,7.294431208803964
38.0,0.5915509289322926,9.603868015208526
39.0,0.6415892896475592,11.875627827357482
40.0,0.8459475157902612,13.21183197225413
41.0,0.865826989372141,14.064177015781457
42.0,1.3954920927460668,10.256328888269572
43.0,1.2508647249324556,11.116964085987915
44.0,1.0063990019946027,12.373929108963098
45.0,0.20600185348194422,10.695822545922066
46.0,-0.13187794311512563,10.647336670777543
46.0,0.0,10.647336670777543
47.0,0.211608401634712,9.506394233506054
48.0,0.23124641030917814,6.191687094622929
49.0,0.24103672566705886,6.272282791796008
50.0,0.4199830916927363,4.221596517133186
51.0,0.5185942015135061,5.44556509381775
52.0,0.08475062693649094,5.058670188225015
53.0,0.24530603705589152,4.228369368953373
54.0,0.002399941775242359,5.505740695606149
55.0,-0.3512958437691844,5.579859103757736
55.0,0.0,5.579859103757736
56.0,-0.44969947684955647,5.015418669147348
56.0,0.0,5.015418669147348
57.0,-0.37579867056552596,4.915309474021679
57.0,0.0,4.915309474021679
58.0,-0.20898493429733617,4.709143149026027
58.0,0.0,4.709143149026027
59.0,0.13727056303530696,3.697974462225905
60.0,0.45653943315728995,4.843060765746214
61.0,0.3024703483892395,4.320933402787941
62.0,0.23875853792866283,2.4154486562874515
63.0,0.024283526569198133,2.123105298091392
64.0,-0.0031593276893825406,2.462111751452869
64.0,0.0,2.462111751452869
65.0,0.20050315739544364,1.9984515208934495
66.0,0.2624986210097661,1.919895724527851
67.0,0.35098609711023565,2.852885307235474
68.0,0.18969254474061228,3.0553572603734858
69.0,0.0808987442305257,2.8027739816805726
70.0,0.30664643485136034,2.5424960185612533
71.0,0.018678408461095475,3.5689503406235796
72.0,0.12024450955820615,2.193717778964669
73.0,0.287468852395007,2.702149236487625
74.0,0.30445396329740615,3.6068840879879063
75.0,0.30615855695948385,2.9182973126521023
76.0,0.5071871151970594,4.735692003654053
77.0,0.6082771770174009,5.736274169692556
78.0,1.06282915215088,7.197436005905742
79.0,1.5901300263960132,9.556681886744126
80.0,1.3430159121455163,12.914564372455644
81.0,1.5206218409058012,14.333298791830863
82.0,1.6804863228310436,14.047563373316315
83.0,1.1186552253539224,10.670163843871979
84.0,1.267451067141075,14.4024462114883
85.0,2.0160299294632997,13.014813462822886
86.0,2.088467675010492,18.670940058739234
