timestamp,value1,value2
0.0,0.0,10.0
1.0,5.300921299609449,11.622690232128258
2.0,13.955749419514744,42.138912055666
3.0,31.949009585148012,85.45257894324516
4.0,80.36519774020265,211.379220191534
5.0,214.31269207754707,634.0507103726499
6.0,307.5434250886968,658.382227032482
7.0,331.5734746089971,417.20163298830926
8.0,204.79636318044197,-659.2222897946425
8.0,204.79636318044197,0.0
9.0,183.37687073346126,1194.7300623510555
10.0,139.008748184024,537.1349446988557
11.0,130.45148005641417,190.51521618199303
12.0,158.84563014165835,289.1682335541669
13.0,277.3340191464239,808.3034747757926
14.0,260.04800700878775,267.7546457821235
15.0,212.05000481580691,-333.487119071714
15.0,212.05000481580691,0.0
16.0,191.44248505266782,-20.22014035839129
16.0,191.44248505266782,0.0
17.0,181.76920865621523,118.84085155291285
18.0,221.17729766641918,695.8789352090853
19.0,323.45041945931865,725.833258998979
20.0,544.1049221287755,1535.0118822960303
21.0,785.4895098985063,1805.1413938804606
22.0,749.485368046605,570.5479427440578
23.0,968.1213040333635,3357.4508504264986
24.0,1353.9684103591583,3092.5523508187484
25.0,1877.397112704796,4266.186496348843
26.0,4191.594535835466,15344.56419211276
27.0,5348.763579842998,14344.385491667646
28.0,6282.044591526401,16605.029854588138
29.0,8222.900951001788,31129.97778335709
30.0,10270.321636827646,56258.30213479115
30.0,10000.0,56258.30213479115
31.0,9074.471584655976,88508.80123576293
32.0,7387.886798525335,42660.54128122992
33.0,9409.589249244833,41739.15634384957
34.0,9922.53348409932,73814.90713640125
35.0,9111.600362202693,68050.67653026502
36.0,9488.424824079972,58778.777625334325
37.0,10249.032615467597,83736.03318854015
37.0,10000.0,83736.03318854015
38.0,9019.151201869969,102621.105026156
38.0,9019.151201869969,100000.0
39.0,11588.535266243109,98392.69940211017
39.0,10000.0,98392.69940211017
40.0,9026.383219956828,96906.3711033338
41.0,14943.618071529398,134025.33960247255
41.0,10000.0,134025.33960247255
41.0,10000.0,134025.33960247255
41.0,10000.0,100000.0
42.0,9014.57760230581,119848.71871503936
42.0,9014.57760230581,100000.0
43.0,13906.222189751952,123408.45019708082
43.0,10000.0,123408.45019708082
43.0,10000.0,123408.45019708082
43.0,10000.0,100000.0
44.0,9018.584780715584,90431.07435034786
45.0,10375.386191322516,80084.50981752694
45.0,10000.0,80084.50981752694
46.0,8973.485953902029,93355.40659018118
47.0,14364.260739193016,123221.55945319506
47.0,10000.0,123221.55945319506
47.0,10000.0,123221.55945319506
47.0,10000.0,100000.0
48.0,8949.742984951703,85216.51962850554
49.0,11565.515350234416,90588.06906935293
49.0,10000.0,90588.06906935293
50.0,8985.642994353504,58594.685473982725
51.0,8028.590433295833,31176.637709340073
52.0,8212.669601085216,25990.350083467536
53.0,7952.492197070738,19370.049273388096
54.0,8185.193580069639,24458.935772544664
55.0,7916.132532222204,19060.813360594806
56.0,9469.75913428717,49072.81595603615
57.0,8173.574845399164,12353.996676525436
