Thv,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.0125,0.22,0.0,0.0,0.0,0.0024000000000000002,0.0,0.0,0.0,0.0,0.0,1.0836361398680225,0.9843237968904174,1.1686776245968014,1.0836361398680225,0.9843237968904174,1.1686776245968014,0.0,0.0,0.0,29.103249999999996,27.07,31.052500000000002,29.10325,27.07,31.052500000000002,14.78714,13.63,15.8925
0.0125,0.24,0.0,0.0,0.0,0.0020999999999999986,0.0,0.0,0.0,0.0,0.0,1.0345434211995546,0.9352527710882128,1.126505746133625,1.0345434211995546,0.9352527710882128,1.126505746133625,0.0,0.0,0.0,25.954579999999996,23.7975,27.97,25.954579999999996,23.7975,27.97,13.45112,12.28,14.55
0.0125,0.26,0.0,0.0,0.0,0.0025999999999999994,0.0,0.0,0.0,0.0,0.0,1.038328929981074,0.9310495099438946,1.116047682910378,1.038328929981074,0.9310495099438946,1.116047682910378,0.0,0.0,0.0,24.250540000000004,22.5475,25.86,24.25054,22.5475,25.86,12.538549999999999,11.5275,13.4625
0.0125,0.28,0.0,0.0,0.0,0.0032899999999999995,0.0,0.01,0.0,0.0,0.0,1.0037896482197057,0.8812950119948396,1.0927642767826458,1.0037896482197057,0.8812950119948396,1.0927642767826458,0.0,0.0,0.0,21.52651,19.7575,23.17,21.526510000000002,19.7575,23.17,11.42238,10.5775,12.2625
0.0125,0.3,0.0,0.0,0.0,0.004959999999999999,0.0,0.01,0.00030000000000000003,0.0,0.0,1.1155353536604942,0.8590428789763146,1.1159264310714936,1.1155353536604942,0.8590428789763145,1.1159264310714936,0.0,0.0,0.0,19.760540000000002,17.987499999999997,21.38,19.76054,17.9875,21.38,10.84036,9.82,11.73
0.0125,0.32,0.0,0.0,0.0,0.00429,0.0,0.01,0.0,0.0,0.0,0.9713026485303625,0.8364060201922034,1.0834506135459072,0.9713026485303624,0.8364060201922036,1.0834506135459072,0.0,0.0,0.0,18.21847,16.8975,19.43,18.218469999999996,16.8975,19.43,10.08047,9.32,10.79
0.0125,0.34,0.0,0.0,0.0,0.005600000000000002,0.0,0.01,0.0001,0.0,0.0,1.0088713446811146,0.8643330415464355,1.0911524343846264,1.0088713446811146,0.8643330415464355,1.0911524343846264,0.0,0.0,0.0,17.244110000000003,15.86,18.6,17.24411,15.86,18.6,9.636599999999998,8.95,10.33
0.0125,0.36,0.0,0.0,0.0,0.006800000000000002,0.0,0.01,0.0001,0.0,0.0,0.9797902327306193,0.8138273988604434,1.0806379896630114,0.9797902327306193,0.8138273988604433,1.0806379896630114,0.0,0.0,0.0,15.42077,14.3175,16.44,15.420770000000001,14.3175,16.44,8.81828,8.1475,9.372499999999999
0.0125,0.38,0.0,0.0,0.0,0.007050000000000003,0.0,0.01,0.0005,0.0,0.0,1.070512396637847,0.7973055848496803,1.0549679774499015,1.070512396637847,0.7973055848496803,1.0549679774499015,0.0,0.0,0.0,14.676999999999998,13.4075,15.86,14.677000000000001,13.4075,15.86,8.442959999999998,7.69,9.17
0.0125,0.4,0.0,0.0,0.0,0.00684,0.0,0.01,0.0002,0.0,0.0,1.0033524001591891,0.7878869215179385,1.101709463238064,1.003352400159189,0.7878869215179385,1.101709463238064,0.0,0.0,0.0,13.812940000000003,12.67,14.825,13.81294,12.67,14.825,7.886679999999999,7.25,8.5
