timestamp,value1,value2
0.0,0.0,10.0
1.0,-0.4832406899346089,10.451849617957654
1.0,0.0,10.451849617957654
2.0,-0.08021782460181517,9.866259386540051
2.0,0.0,9.866259386540051
3.0,-0.16296907718646672,8.552433026394883
3.0,0.0,8.552433026394883
4.0,0.39958184623345816,7.291853894027627
5.0,0.6207483666175649,7.646237285134048
6.0,0.7926666333958388,8.60739207159126
7.0,0.10752199597243184,10.902166148247865
8.0,-0.5220507699496546,8.828213676251343
8.0,0.0,8.828213676251343
9.0,0.44827049327819374,7.242410151020839
10.0,0.4481247623971376,7.364783095737697
11.0,0.20255791755546615,6.803270865895955
12.0,0.343445377602061,5.880592173472459
13.0,0.6203158750789755,4.237334824531494
14.0,0.6770761239081651,0.5538034396241587
15.0,0.8498510963851266,0.7222150774666424
16.0,1.0249745925464846,2.606001094469716
17.0,0.9280376275632941,4.803223448721475
18.0,0.9399993452221592,6.002798901531873
19.0,0.5386951849964186,3.015642322027721
20.0,0.7804420283220066,4.4912223442147114
21.0,1.0576833876567744,2.2141434015141592
22.0,0.6290169355406987,2.869511107275108
23.0,1.0260620977277717,5.401634193389219
24.0,1.3164323821185184,6.226507205369687
25.0,1.3337406649978936,6.5658781678038105
26.0,0.7956492693335249,7.657188344954471
27.0,0.3404305646511949,9.679230506648405
28.0,0.051206061279995385,9.976715682937158
29.0,0.16341739294991448,10.932111674873205
30.0,0.40268657689870413,9.506181561986022
31.0,0.5881437453377327,10.341910122578417
32.0,0.9286073340991103,10.276067192797978
33.0,1.2247867898042233,8.144179514434143
34.0,1.3742108345947308,11.181051662475962
35.0,0.874333411998951,12.805859104442122
36.0,1.202817829345094,14.719890400261809
37.0,0.8831895802661129,15.825979492290125
38.0,0.846321186241968,18.028544798752584
39.0,0.5660478866808365,14.959251048052405
40.0,0.7183056499778766,13.453054204795114
41.0,0.1482038091521608,11.247287870758115
42.0,0.16321993806075275,8.945732607897478
43.0,0.27185993928360935,9.609262256151924
44.0,1.0241976399857717,7.918156264953888
45.0,1.6157958422934349,9.661759591883298
46.0,2.4635377842624826,10.701608894787254
47.0,1.3766639512262135,12.704243312871519
48.0,1.2029093169329137,15.034029871929018
49.0,1.2807417957840401,18.138540284495384
50.0,2.182029964073423,18.774968917338892
51.0,3.4055438248470455,20.412792317421857
52.0,3.495165302743717,21.059915759428215
53.0,2.579812723525194,19.33081894959464
54.0,3.4849460840972135,19.021176423698382
55.0,3.146226274975847,24.245598379542308
56.0,4.076103542775925,24.766334990892826
57.0,3.0499481709094303,26.260071004117744
58.0,2.8201725585963997,29.71845783216924
59.0,2.289877375912165,30.034358111352017
60.0,1.773516447610369,28.58015102971191
61.0,1.826690802756596,27.834994171536444
62.0,1.2654639438406092,28.1042825493371
63.0,2.18001889022891,23.073900030301793
64.0,1.8981392229571243,28.204014608784426
65.0,1.697963013896989,26.685233830810713
66.0,1.7429342389507723,25.338541102176787
67.0,1.3885245793726622,29.455800520351886
68.0,2.2747391145662457,27.01161437831269
69.0,2.608120595487936,29.61687704482435
70.0,1.413067904496434,33.14550350278046
71.0,2.488661674798309,36.67362116077635
72.0,2.8108314511771844,31.084803898397876
73.0,3.4232666161970338,35.41850706753097
74.0,2.3465072705957173,36.23256583472907
75.0,2.3158777546793314,40.161513163697755
76.0,1.5966577122398762,43.24811958608067
77.0,1.3078143655133458,41.08534164193729
78.0,1.0393762509011388,36.81980001337138
79.0,1.4060008198372855,30.514170279178757
80.0,1.2406667211642786,30.722286623914762
81.0,0.6251027203857412,32.247865489184036
82.0,0.48551106289122037,24.17435912762106
83.0,0.6901321385708513,23.522516158172678
84.0,1.4871122746846703,21.794360293876288
85.0,2.1229983174008606,20.874474490755922
86.0,2.988028631384247,22.920739223550143
87.0,3.3826098968412075,26.395373345950656
88.0,4.192860661922568,28.195303657233275
89.0,4.204796597927139,37.9554055134491
90.0,4.607728724529288,38.40387679199366
91.0,6.242235858097892,42.14108012261829
92.0,4.819907643510998,46.212172634258984
93.0,4.010964677887497,49.496610001186106
94.0,5.104190711844437,52.76102503449907
95.0,3.9782145161966014,55.477917028024585
96.0,4.768822000014695,56.046540796155064
97.0,4.157676186504064,53.43968363386925
98.0,3.2100376654763174,50.7086453769433
99.0,1.6706654746292888,49.19180538981389
100.0,1.7326747457959875,43.643844296752604
101.0,2.772287731441912,42.02436391983801
