Thv,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.08888888888888889,0.0,0.9754899999999997,0.9675,0.99,0.9754899999999997,0.9675,0.99,0.9754899999999997,0.9675,0.99,5512.742216293631,5465.522157369756,5594.143905541754,0.9454721486841926,0.7626835685594625,1.1181011259125597,5320.497075472632,5266.792435856032,5398.306880929789,3561.0792099999994,3531.98,3613.7,22.648807736307734,17.0,26.0,1855.27186,1789.975,1921.575
0.08888888888888889,0.02,0.9701000000000002,0.96,0.98,0.9701000000000002,0.96,0.98,0.9701000000000002,0.96,0.98,5815.067828861357,5752.6306536029715,5877.961700713773,0.983235828666208,0.7583019414433745,1.1392764245484435,5280.999546745318,5223.271112505487,5342.71936195302,3541.46326,3504.6775,3577.46,19.99984542508103,15.5,24.225,1829.4318500000002,1745.71,1908.115
0.08888888888888889,0.04,0.96496,0.95,0.98,0.96496,0.95,0.98,0.96496,0.95,0.98,6215.329837484803,6135.499954494274,6305.936118924169,1.0455357232045412,0.8130558336050214,1.2225465763012355,5226.38088720378,5161.411705234919,5299.414888763669,3522.8162800000014,3468.81,3577.29,20.630625940488326,15.75,24.0,1828.4554499999997,1748.1975,1897.775
0.08888888888888889,0.06,0.9589700000000001,0.95,0.97,0.9589700000000001,0.95,0.97,0.9589700000000001,0.95,0.97,6575.942486268872,6488.998386509363,6665.8725131946285,1.0395381770413348,0.8218946313098733,1.2153978777518502,5152.829824789184,5075.075870058209,5233.9182014171,3501.10499,3468.1275,3541.405,21.562070921740734,16.0,25.5,1806.0156200000001,1729.7375,1879.43
0.08888888888888889,0.08,0.9362899999999998,0.92,0.95,0.9362899999999998,0.92,0.95,0.9362899999999998,0.92,0.95,6782.858060532126,6666.703433842375,6892.538837959304,1.0883387714105563,0.8952875768063124,1.2388554397791427,4966.446395822281,4879.834547726185,5061.405048667028,3418.6972100000003,3359.725,3468.52,19.236143472254586,15.585714285714285,22.0,1795.7686700000002,1723.2175,1858.1950000000002
0.08888888888888889,0.1,0.9154799999999995,0.9,0.93,0.9154799999999995,0.9,0.93,0.9154799999999995,0.9,0.93,6944.172304508338,6817.58709811308,7089.022730293391,1.1677173604919224,0.9862036290710985,1.306149075411974,4775.038362220202,4670.388439431935,4881.95621858199,3343.0751000000005,3286.5625,3396.4399999999996,18.64327644675586,15.75,21.020833333333332,1727.18889,1651.2575,1795.7725
0.08888888888888889,0.12,0.87727,0.86,0.9,0.8773700000000001,0.86,0.9,0.87727,0.86,0.9,6903.7451771084025,6752.571532565872,7077.152246234496,1.2971156736355074,1.0838559528807994,1.4358954434876772,4486.595504816688,4374.102989238874,4615.975312855728,3204.3485299999998,3140.9725,3287.0525000000002,18.93465763379096,15.857142857142858,21.218406593406595,1657.62202,1584.3225,1725.5874999999999
0.08888888888888889,0.14,0.82693,0.8,0.85,0.8271300000000001,0.8,0.85,0.82693,0.8,0.85,6687.837980809824,6477.739818902216,6890.8575795042125,1.4706881912875687,1.2832620480862094,1.6430089357742244,4097.799791298062,3977.9400780061383,4225.407563890805,3021.5598999999997,2923.87,3105.99,18.96292833144837,16.5,20.87847222222222,1561.8832600000005,1492.395,1639.5
0.08888888888888889,0.16,0.7779499999999999,0.75,0.81,0.7789499999999998,0.75,0.81,0.7779499999999999,0.75,0.81,6429.855571251129,6208.995044584242,6671.2531760152815,1.692417450225953,1.4644712281507615,1.9098689977261247,3764.9341347889726,3594.825948569864,3931.837278198293,2843.8656299999993,2743.0924999999997,2959.2425000000003,19.624445498443308,17.39782608695652,21.835526315789473,1479.63902,1386.5425,1572.2199999999998
0.08888888888888889,0.18,0.70723,0.67,0.73,0.7093299999999999,0.68,0.74,0.70723,0.67,0.73,5955.256670359641,5672.335203633844,6171.820601144092,1.8023840615215068,1.5601753520631214,1.994688377286006,3262.717627702786,3086.027830182712,3425.1349497178207,2586.71162,2453.095,2672.0874999999996,18.184681841416882,16.140476190476193,19.946266968325794,1325.9286000000004,1242.0725,1406.3425
0.08888888888888889,0.2,0.6446799999999998,0.61,0.67,0.6517499999999997,0.62,0.68,0.6447799999999999,0.61,0.67,5520.229102891963,5227.484993875671,5754.900209994402,2.251451883983792,1.8202792161298083,2.50826834719178,2850.1234264852346,2660.0366003067647,3009.4724203185588,2360.03057,2234.7149999999997,2454.0975,19.532960730122394,17.15330477356181,21.401351351351348,1218.6701999999998,1147.4525,1282.1525000000001
0.08888888888888889,0.22,0.5615199999999999,0.53,0.59,0.5724200000000002,0.54,0.61,0.5616199999999999,0.53,0.59,4882.3927196403965,4600.634210293758,5157.2326166538705,2.4328255498093725,2.0060120804409234,2.683416305801972,2351.519519532346,2170.307983517686,2536.208918317513,2057.84633,1942.21,2163.3675000000003,18.964702099734964,16.975892857142856,20.820882352941176,1059.8419999999996,985.6424999999999,1140.2275
0.08888888888888889,0.24,0.50194,0.47,0.54,0.5207800000000002,0.49,0.55,0.50284,0.47,0.54,4425.499191903228,4136.255584819748,4736.236758539564,8.35363048288913,2.238506042608703,3.2486095777379784,1990.4978759786227,1842.463698048585,2146.0715358940593,1842.09876,1724.98,1978.3525,20.153188668712282,17.19583931133429,21.519423076923076,962.5182899999999,883.1575,1045.31
0.08888888888888889,0.26,0.43799000000000016,0.4,0.47,0.46747,0.43,0.51,0.4396500000000002,0.4,0.47,3917.423893754828,3580.6890973469303,4216.119521744242,17.623453347265443,2.678420843917147,4.054638372376738,1627.317642513559,1434.3775786920291,1807.671726284795,1611.5394199999998,1471.625,1728.7375,22.947079573335188,17.469460227272727,21.82996754417598,842.64073,751.155,930.1025
