Thv,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.020055555555555556,0.0,0.0,0.0,0.0,0.05033000000000001,0.04,0.06,0.0,0.0,0.0,3.101612948884847,2.8662054045479417,3.31762453740307,3.1016129488848474,2.8662054045479417,3.31762453740307,0.0,0.0,0.0,158.02679,145.13,170.1225,158.02678999999998,145.13,170.1225,70.92252000000002,62.8775,78.75999999999999
0.020055555555555556,0.02,0.0,0.0,0.0,0.046859999999999985,0.03,0.06,0.0,0.0,0.0,3.041674128250082,2.7910385967048565,3.2890368637223912,3.0416741282500825,2.791038596704856,3.2890368637223912,0.0,0.0,0.0,150.61997000000005,137.01250000000002,163.2625,150.61997,137.01250000000002,163.2625,67.6617,59.5275,74.88499999999999
0.020055555555555556,0.04,0.0,0.0,0.0,0.049189999999999984,0.04,0.06,0.0,0.0,0.0,3.0703432659798335,2.758393201528505,3.368839654004805,3.0703432659798335,2.758393201528505,3.3688396540048053,0.0,0.0,0.0,144.86824000000001,131.73749999999998,158.1075,144.86824,131.73749999999998,158.1075,64.58606,56.6275,71.215
0.020055555555555556,0.06,0.0,0.0,0.0,0.04688,0.03,0.06,0.0,0.0,0.0,3.0072506419708596,2.7399906657642994,3.251828887084888,3.0072506419708596,2.7399906657642994,3.251828887084888,0.0,0.0,0.0,130.26094,118.2425,141.1,130.26094,118.2425,141.1,59.495459999999994,52.3875,65.54249999999999
0.020055555555555556,0.08,0.0,0.0,0.0,0.04519,0.03,0.06,0.0001,0.0,0.0,2.9906770054027523,2.6201258872830064,3.309740431365754,2.9906770054027523,2.6201258872830064,3.3097404313657544,0.0,0.0,0.0,114.90789000000001,104.155,124.65,114.90789000000001,104.155,124.65,52.47331,46.3225,57.96
0.020055555555555556,0.1,0.0,0.0,0.0,0.04116999999999999,0.03,0.05,0.0002,0.0,0.0,2.921394240041147,2.560836696080582,3.1985387315976017,2.9213942400411472,2.560836696080582,3.1985387315976017,0.0,0.0,0.0,102.49970000000003,92.9375,110.8125,102.49970000000002,92.9375,110.8125,47.776430000000005,42.947500000000005,51.7825
0.020055555555555556,0.12,0.0,0.0,0.0,0.038110000000000005,0.03,0.05,0.0011,0.0,0.0,2.873516994457811,2.4386416024020754,3.2340134296557883,2.873516994457811,2.4386416024020754,3.2340134296557883,0.0,0.0,0.0,85.28605999999999,76.9975,92.8325,85.28605999999999,76.9975,92.83250000000001,40.09702999999999,35.4975,44.385000000000005
0.020055555555555556,0.14,0.0,0.0,0.0,0.03472000000000002,0.02,0.05,0.001,0.0,0.0,2.730198012170813,2.2917312565124495,2.9982597092530505,2.7301980121708125,2.2917312565124495,2.9982597092530505,0.0,0.0,0.0,72.76916999999999,66.435,79.0775,72.76917000000002,66.435,79.0775,34.63359,30.987499999999997,38.0625
0.020055555555555556,0.16,0.0,0.0,0.0,0.032160000000000015,0.02,0.04,0.0008,0.0,0.0,2.7485954813296547,2.1118474098893705,2.8994179959650204,2.748595481329654,2.1118474098893705,2.8994179959650204,0.0,0.0,0.0,61.08764,55.0375,66.015,61.08764,55.0375,66.01500000000001,29.159869999999998,25.88,32.1125
0.020055555555555556,0.18,0.0,0.0,0.0,0.03122000000000002,0.02,0.04,0.0015,0.0,0.0,2.671686597814507,2.0331251144751583,2.8788993038823474,2.671686597814506,2.0331251144751583,2.8788993038823474,0.0,0.0,0.0,53.39641999999999,48.265,57.93,53.39642,48.265,57.93,26.17066,23.447499999999998,28.7925
